SCU,nofloors,Geometry,shading,height,wwr,construction,FLOOR_1: use,FLOOR_2: use,FLOOR_3: use,FLOOR_4: use,FLOOR_5: use,FLOOR_6: use,FLOOR_7: use,FLOOR_8: use,FLOOR_9: use,FLOOR_10: use,FLOOR_11: use,FLOOR_12: use,FLOOR_13: use,FLOOR_14: use,FLOOR_15: use,FLOOR_16: use,FLOOR_17: use,FLOOR_18: use,FLOOR_19: use,FLOOR_20: use,basement_levels
52401128930011,2,"POLYGON ((532234.7500000000000000 165006.5499999999883585, 532233.0500000000465661 165005.6000000000058208, 532230.8499999999767169 165009.3999999999941792, 532228.6500000000232831 165008.1499999999941792, 532233.1500000000232831 165000.0000000000000000, 532234.4200000000419095 164997.6900000000023283, 532238.5000000000000000 165000.0000000000000000, 532234.7500000000000000 165006.5499999999883585))",FALSE,6.0,0.112257758824923,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401128930012,2,"POLYGON ((532215.3900000000139698 164995.6499999999941792, 532216.1500000000232831 164996.1000000000058208, 532219.9699999999720603 164989.4899999999906868, 532219.1800000000512227 164989.0199999999895226, 532216.0400000000372529 164987.1700000000128057, 532210.0999999999767169 164997.4100000000034925, 532212.3499999999767169 164998.7500000000000000, 532213.9499999999534339 164996.1000000000058208, 532214.0500000000465661 164994.8500000000058208, 532215.3900000000139698 164995.6499999999941792))",FALSE,6.0,0.1471998809364820,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401128930013,2,"POLYGON ((532223.6400000000139698 164991.5799999999871943, 532218.7500000000000000 165000.0000000000000000, 532217.9000000000232831 165001.8500000000058208, 532215.3499999999767169 165000.3500000000058208, 532215.6500000000232831 165000.0000000000000000, 532217.5000000000000000 164996.8999999999941792, 532216.1500000000232831 164996.1000000000058208, 532219.9699999999720603 164989.4899999999906868, 532220.1500000000232831 164989.6000000000058208, 532223.6400000000139698 164991.5799999999871943))",FALSE,6.0,0.204184737031268,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401128930014,2,"POLYGON ((532230.9399999999441206 164995.7200000000011642, 532228.4499999999534339 165000.0000000000000000, 532227.1999999999534339 165002.2000000000116415, 532225.0500000000465661 165005.9500000000116415, 532222.7500000000000000 165004.6499999999941792, 532224.9000000000232831 165000.8500000000058208, 532223.6999999999534339 165000.2000000000116415, 532223.8499999999767169 165000.0000000000000000, 532227.4200000000419095 164993.7200000000011642, 532230.9399999999441206 164995.7200000000011642))",FALSE,6.0,0.130880655936835,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401128930015,2,"POLYGON ((532184.3000000000465661 164996.7500000000000000, 532190.4499999999534339 165000.0000000000000000, 532195.4499999999534339 165002.7000000000116415, 532194.0500000000465661 165005.0499999999883585, 532190.3000000000465661 165002.8500000000058208, 532189.1500000000232831 165004.7999999999883585, 532182.1500000000232831 165000.7999999999883585, 532182.5999999999767169 165000.0000000000000000, 532183.5999999999767169 164998.1000000000058208, 532184.3000000000465661 164996.7500000000000000))",FALSE,6.0,0.14525871400736,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401128930016,1,"POLYGON ((532263.0000000000000000 165025.6000000000058208, 532263.0999999999767169 165025.3999999999941792, 532265.8499999999767169 165026.8999999999941792, 532267.4699999999720603 165027.7999999999883585, 532262.3000000000465661 165037.6000000000058208, 532258.9000000000232831 165044.0499999999883585, 532254.0999999999767169 165041.3500000000058208, 532249.1999999999534339 165038.5499999999883585, 532250.9499999999534339 165035.5000000000000000, 532256.2500000000000000 165038.5499999999883585, 532263.0000000000000000 165025.6000000000058208))",FALSE,3.0,0.132784658795574,uninsulated,Dwell,,,,,,,,,,,,,,,,,,,,0
52401128930017,2,"POLYGON ((532285.6999999999534339 165051.2500000000000000, 532282.8499999999767169 165056.2999999999883585, 532275.3499999999767169 165052.1000000000058208, 532276.4000000000232831 165050.2500000000000000, 532270.4000000000232831 165046.8500000000058208, 532272.4000000000232831 165043.3999999999941792, 532278.4499999999534339 165047.0000000000000000, 532285.6999999999534339 165051.2500000000000000))",FALSE,6.0,0.0941586177291264,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401128930018,2,"POLYGON ((532174.3499999999767169 165017.5000000000000000, 532181.0500000000465661 165021.2000000000116415, 532182.3000000000465661 165021.9500000000116415, 532181.5500000000465661 165023.2500000000000000, 532182.9899999999906868 165024.0100000000093132, 532178.8800000000046566 165031.7500000000000000, 532175.8499999999767169 165030.0000000000000000, 532169.8000000000465661 165026.5000000000000000, 532174.3499999999767169 165017.5000000000000000))",FALSE,6.0,0.0922902442377308,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401128930019,2,"POLYGON ((532234.4200000000419095 164997.6900000000023283, 532233.1500000000232831 165000.0000000000000000, 532228.6500000000232831 165008.1499999999941792, 532226.4000000000232831 165006.8999999999941792, 532228.5999999999767169 165003.0000000000000000, 532227.1999999999534339 165002.2000000000116415, 532228.4499999999534339 165000.0000000000000000, 532230.9399999999441206 164995.7200000000011642, 532234.4200000000419095 164997.6900000000023283))",FALSE,6.0,0.1471998809364820,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401128930020,2,"POLYGON ((532185.0000000000000000 165014.1499999999941792, 532187.5799999999580905 165015.3599999999860302, 532183.6800000000512227 165022.7300000000104774, 532182.3000000000465661 165021.9500000000116415, 532181.0500000000465661 165021.2000000000116415, 532174.3499999999767169 165017.5000000000000000, 532178.0500000000465661 165010.2999999999883585, 532185.0000000000000000 165014.1499999999941792))",FALSE,6.0,0.160706568004714,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401128930021,2,"POLYGON ((532227.4200000000419095 164993.7200000000011642, 532223.8499999999767169 165000.0000000000000000, 532223.6999999999534339 165000.2000000000116415, 532223.3000000000465661 165000.0000000000000000, 532222.3000000000465661 164999.4500000000116415, 532221.9499999999534339 165000.0000000000000000, 532220.0500000000465661 165003.1499999999941792, 532217.9000000000232831 165001.8500000000058208, 532218.7500000000000000 165000.0000000000000000, 532223.6400000000139698 164991.5799999999871943, 532227.4200000000419095 164993.7200000000011642))",FALSE,6.0,0.1471998809364820,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401128930022,2,"POLYGON ((532191.3000000000465661 165011.1499999999941792, 532190.2500000000000000 165013.0000000000000000, 532186.6999999999534339 165011.0499999999883585, 532186.0999999999767169 165012.2999999999883585, 532179.0999999999767169 165008.4500000000116415, 532180.8000000000465661 165005.3500000000058208, 532191.3000000000465661 165011.1499999999941792))",FALSE,6.0,0.1471998809364820,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401128930023,2,"POLYGON ((532232.6999999999534339 165060.2999999999883585, 532233.9499999999534339 165057.7999999999883585, 532238.3000000000465661 165049.2999999999883585, 532240.5000000000000000 165050.4500000000116415, 532238.5000000000000000 165054.1499999999941792, 532239.8499999999767169 165054.8999999999941792, 532235.9000000000232831 165062.0499999999883585, 532232.6999999999534339 165060.2999999999883585))",FALSE,6.0,0.1471998809364820,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401128930024,2,"POLYGON ((532281.8499999999767169 165029.7500000000000000, 532283.4499999999534339 165027.0000000000000000, 532288.4499999999534339 165029.8999999999941792, 532289.5500000000465661 165028.0000000000000000, 532296.6999999999534339 165032.0000000000000000, 532294.0000000000000000 165036.6000000000058208, 532283.8499999999767169 165030.8999999999941792, 532281.8499999999767169 165029.7500000000000000))",FALSE,6.0,0.128290467129089,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401128930025,1,"POLYGON ((532236.3499999999767169 165014.0000000000000000, 532234.1500000000232831 165012.7500000000000000, 532236.5999999999767169 165008.3500000000058208, 532235.4499999999534339 165007.6499999999941792, 532239.4499999999534339 165000.5000000000000000, 532242.6999999999534339 165002.3500000000058208, 532236.3499999999767169 165014.0000000000000000))",FALSE,3.0,0.1471998809364820,uninsulated,Dwell,,,,,,,,,,,,,,,,,,,,0
52401128930026,2,"POLYGON ((532238.3000000000465661 165049.2999999999883585, 532233.9499999999534339 165057.7999999999883585, 532232.6999999999534339 165060.2999999999883585, 532229.4000000000232831 165058.5499999999883585, 532233.3000000000465661 165051.3500000000058208, 532234.5000000000000000 165052.0000000000000000, 532236.5000000000000000 165048.2999999999883585, 532238.3000000000465661 165049.2999999999883585))",FALSE,6.0,0.100062932662051,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401128930027,2,"POLYGON ((532244.8000000000465661 165017.7500000000000000, 532242.8000000000465661 165016.6499999999941792, 532244.8000000000465661 165013.0499999999883585, 532243.4499999999534339 165012.2999999999883585, 532247.4000000000232831 165005.2500000000000000, 532250.5000000000000000 165007.0000000000000000, 532244.9000000000232831 165017.5499999999883585, 532244.8000000000465661 165017.7500000000000000))",FALSE,6.0,0.0899515290385123,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401128930028,2,"POLYGON ((532202.6400000000139698 164985.0799999999871943, 532205.1999999999534339 164980.7500000000000000, 532208.9399999999441206 164982.9599999999918509, 532203.2500000000000000 164992.6400000000139698, 532202.2500000000000000 164992.0499999999883585, 532201.9000000000232831 164992.6499999999941792, 532200.9000000000232831 164992.0499999999883585, 532203.0999999999767169 164988.3999999999941792, 532201.3000000000465661 164987.3500000000058208, 532202.6400000000139698 164985.0799999999871943))",FALSE,6.0,0.161860868130054,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401128930029,1,"POLYGON ((532230.9000000000232831 165043.8999999999941792, 532233.5000000000000000 165045.3500000000058208, 532232.0500000000465661 165047.9500000000116415, 532231.4000000000232831 165047.6000000000058208, 532230.0999999999767169 165049.8500000000058208, 532231.4499999999534339 165050.6499999999941792, 532227.5999999999767169 165057.4500000000116415, 532224.4000000000232831 165055.6000000000058208, 532225.1500000000232831 165054.7000000000116415, 532229.8499999999767169 165045.7000000000116415, 532230.9000000000232831 165043.8999999999941792))",FALSE,3.0,0.103609279813068,uninsulated,Dwell,,,,,,,,,,,,,,,,,,,,0
52401128930030,1,"POLYGON ((532195.6709999999729916 164975.4109999999927823, 532197.6260000000474975 164976.5070000000123400, 532199.3969999999972060 164977.4990000000107102, 532205.1999999999534339 164980.7500000000000000, 532202.6400000000139698 164985.0799999999871943, 532201.3000000000465661 164987.3500000000058208, 532201.2550000000046566 164987.4260000000067521, 532199.3630000000121072 164986.3260000000009313, 532197.5030000000260770 164989.5240000000048894, 532195.0829999999841675 164988.1160000000090804, 532193.5740000000223517 164990.7090000000025611, 532188.2340000000549480 164987.5750000000116415, 532190.3079999999608845 164984.1820000000006985, 532193.6210000000428408 164978.7639999999955762, 532194.9760000000242144 164976.5480000000097789, 532195.6709999999729916 164975.4109999999927823))",FALSE,3.0,0.1471998809364820,uninsulated,Dwell,,,,,,,,,,,,,,,,,,,,0
52401128930031,3,"POLYGON ((532263.5500000000465661 165057.2500000000000000, 532264.6999999999534339 165055.2500000000000000, 532265.1500000000232831 165055.4500000000116415, 532265.8499999999767169 165054.2500000000000000, 532268.5000000000000000 165055.7999999999883585, 532269.5000000000000000 165054.1000000000058208, 532272.2500000000000000 165055.7000000000116415, 532272.9499999999534339 165054.4500000000116415, 532281.2500000000000000 165059.3500000000058208, 532277.8499999999767169 165065.1499999999941792, 532275.5999999999767169 165063.7999999999883585, 532269.4499999999534339 165060.3999999999941792, 532269.1999999999534339 165060.4500000000116415, 532263.5500000000465661 165057.2500000000000000))",FALSE,6.0,0.112458329037357,uninsulated,Dwell,Dwell,Dwell,,,,,,,,,,,,,,,,,,1
52401128930032,2,"POLYGON ((532208.5799999999580905 164991.7000000000116415, 532206.9000000000232831 164990.7000000000116415, 532205.0999999999767169 164993.7500000000000000, 532203.2500000000000000 164992.6400000000139698, 532208.9399999999441206 164982.9599999999918509, 532212.4899999999906868 164985.0599999999976717, 532208.5799999999580905 164991.7000000000116415))",FALSE,6.0,0.1471998809364820,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401128930033,1,"POLYGON ((532242.6999999999534339 165002.3500000000058208, 532245.9000000000232831 165004.1499999999941792, 532241.8499999999767169 165011.3500000000058208, 532240.5999999999767169 165010.6499999999941792, 532238.1500000000232831 165015.0000000000000000, 532236.3499999999767169 165014.0000000000000000, 532242.6999999999534339 165002.3500000000058208))",FALSE,3.0,0.1471998809364820,uninsulated,Dwell,,,,,,,,,,,,,,,,,,,,0
52401128930034,1,"POLYGON ((532269.5500000000465661 165023.6000000000058208, 532271.6500000000232831 165019.7500000000000000, 532264.4499999999534339 165015.8500000000058208, 532260.4499999999534339 165023.2999999999883585, 532260.7500000000000000 165023.4500000000116415, 532261.4000000000232831 165023.7999999999883585, 532261.7500000000000000 165023.0499999999883585, 532264.8000000000465661 165024.6499999999941792, 532265.4000000000232831 165023.6499999999941792, 532267.0999999999767169 165024.5499999999883585, 532265.8499999999767169 165026.8999999999941792, 532267.4699999999720603 165027.7999999999883585, 532269.5500000000465661 165023.6000000000058208))",FALSE,3.0,0.0673697994167013,uninsulated,Dwell,,,,,,,,,,,,,,,,,,,,0
52401128930035,2,"POLYGON ((532185.0999999999767169 164995.2500000000000000, 532186.4000000000232831 164992.8500000000058208, 532191.1700000000419095 164995.5599999999976717, 532193.6800000000512227 164996.9899999999906868, 532192.9000000000232831 164998.2500000000000000, 532196.0999999999767169 165000.0000000000000000, 532196.8000000000465661 165000.3500000000058208, 532195.4499999999534339 165002.7000000000116415, 532190.4499999999534339 165000.0000000000000000, 532184.3000000000465661 164996.7500000000000000, 532185.0999999999767169 164995.2500000000000000))",FALSE,6.0,0.1471998809364820,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401128930036,2,"POLYGON ((532247.6999999999534339 165053.5499999999883585, 532241.5999999999767169 165065.2500000000000000, 532237.6999999999534339 165063.0499999999883585, 532241.4499999999534339 165055.9500000000116415, 532242.9499999999534339 165056.8500000000058208, 532245.3000000000465661 165052.2000000000116415, 532247.6999999999534339 165053.5499999999883585))",FALSE,6.0,0.137456455240665,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401128930037,2,"POLYGON ((532250.5000000000000000 165007.0000000000000000, 532254.0000000000000000 165008.8999999999941792, 532250.0000000000000000 165016.0499999999883585, 532248.8499999999767169 165015.3999999999941792, 532246.9000000000232831 165018.8999999999941792, 532244.8000000000465661 165017.7500000000000000, 532244.9000000000232831 165017.5499999999883585, 532250.5000000000000000 165007.0000000000000000))",FALSE,6.0,0.1471998809364820,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401128930038,2,"POLYGON ((532252.8499999999767169 165022.2999999999883585, 532250.6999999999534339 165021.1000000000058208, 532252.6500000000232831 165017.7500000000000000, 532251.5000000000000000 165017.0499999999883585, 532255.5500000000465661 165010.0000000000000000, 532258.6500000000232831 165011.7500000000000000, 532252.8499999999767169 165022.2999999999883585))",FALSE,6.0,0.145464527027027,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401129230001,1,"POLYGON ((532187.6400000000139698 164960.6600000000034925, 532188.5999999999767169 164958.9500000000116415, 532187.7500000000000000 164958.1499999999941792, 532175.4499999999534339 164951.2000000000116415, 532174.3000000000465661 164953.2500000000000000, 532172.3000000000465661 164952.1499999999941792, 532163.4000000000232831 164955.9500000000116415, 532162.6500000000232831 164957.3500000000058208, 532163.5999999999767169 164957.8999999999941792, 532162.9499999999534339 164959.0499999999883585, 532162.0500000000465661 164958.6499999999941792, 532158.6500000000232831 164964.8299999999871943, 532157.1999999999534339 164967.4500000000116415, 532178.9699999999720603 164979.3699999999953434, 532183.5899999999674037 164971.1199999999953434, 532182.3900000000139698 164970.4700000000011642, 532183.5500000000465661 164968.0899999999965075, 532184.5200000000186265 164968.6099999999860302, 532188.5600000000558794 164961.1799999999930151, 532187.6400000000139698 164960.6600000000034925))",FALSE,3.0,0.1471998809364820,uninsulated,Dwell,,,,,,,,,,,,,,,,,,,,0
