,osgb,nofloors,geometry,shading,height,wwr,construction,age,FLOOR_1: use,FLOOR_2: use,FLOOR_3: use,FLOOR_4: use,FLOOR_5: use,FLOOR_6: use,FLOOR_7: use,FLOOR_8: use,FLOOR_9: use,FLOOR_10: use,FLOOR_11: use,FLOOR_12: use,FLOOR_13: use,FLOOR_14: use,FLOOR_15: use,FLOOR_16: use,FLOOR_17: use,FLOOR_18: use,FLOOR_19: use,FLOOR_20: use,centroid_x,centroid_y,encoded_age,type,epc_rating_current,epc_rating_potential,d_epc_mainht_fuel,d_epc_mainht_plant,d_epc_mainht_room,d_epc_secondht_fuel,d_epc_dhw_fuel,d_epc_dhw_plant,d_epc_envelope_flr_type,d_epc_envelope_flr_insulation,d_epc_envelope_rf_type,d_epc_envelope_rf_insulation,d_epc_envelope_wall_type,d_epc_envelope_wall_insulation,d_epc_glazing_type,Cluster,interiors,touching,polygon_exposed_wall,polygon_horizontal,bi
229,52401021730094,2,"POLYGON ((531847.5 164658.6, 531848.35 164660.8, 531850.75 164660.5, 531851.1 164663.05, 531859.05 164662, 531858.39 164657.14, 531847.5 164658.6))",False,5.49,0.104750604876233,dom0,1945-1980,Dwell,Dwell,,,,,,,,,,,,,,,,,,,531853.997376694,164660.015369049,3.0,dom,D,B,Mains Gas,Boiler,Radiators,Mains Gas,Mains Gas,Boiler,Solid,No,Pitched,Limited,Cavity,Yes,Double,dom0,False,[52401021730105],"LINESTRING (531847.5 164658.6, 531848.35 164660.8, 531850.75 164660.5, 531851.1 164663.05, 531859.05 164662, 531858.39 164657.14)","POLYGON ((531847.5 164658.6, 531848.35 164660.8, 531850.75 164660.5, 531851.1 164663.05, 531859.05 164662, 531858.39 164657.14, 531847.5 164658.6))",bi_531853-67_164652-91
230,52401021730096,2,"POLYGON ((531846.16 164648.1, 531846.85 164650.25, 531849.1 164649.9, 531849.46 164652.47, 531857.6 164651.38, 531856.95 164646.67, 531846.16 164648.1))",False,5.37,0.18062098126922,dom0,1945-1980,Dwell,Dwell,,,,,,,,,,,,,,,,,,,531852.532147848,164649.494914544,3.0,dom,D,B,Mains Gas,Boiler,Radiators,None,Mains Gas,MultiPoint,Solid,No,Pitched,Yes,Cavity,No,Double,dom0,False,"[52401021730066, 52401021730105]","MULTILINESTRING ((531846.16 164648.1, 531846.85 164650.25, 531849.1 164649.9, 531849.46 164652.47), (531857.6 164651.38, 531856.95 164646.67))","POLYGON ((531846.16 164648.1, 531846.85 164650.25, 531849.1 164649.9, 531849.46 164652.47, 531857.6 164651.38, 531856.95 164646.67, 531846.16 164648.1))",bi_531853-67_164652-91
231,52401021730097,3,"POLYGON ((531927.1 164624.75, 531926.95 164622.4, 531925.55 164622.5, 531917.91 164623.1, 531918.31 164628.1, 531925.9 164627.5, 531927.35 164627.4, 531927.1 164624.75))",False,9.3,0.161912148431905,dom1,1945-1980,Dwell,Dwell,Dwell,,,,,,,,,,,,,,,,,,531922.619777006,164625.245717382,3.0,dom,missing,missing,,,,missing,missing,missing,missing,,missing,,missing,missing,missing,dom1,False,"[52401021730059, 52401021730078]","MULTILINESTRING ((531927.1 164624.75, 531926.95 164622.4), (531917.91 164623.1, 531918.31 164628.1), (531927.35 164627.4, 531927.1 164624.75))","POLYGON ((531927.1 164624.75, 531926.95 164622.4, 531925.55 164622.5, 531917.91 164623.1, 531918.31 164628.1, 531925.9 164627.5, 531927.35 164627.4, 531927.1 164624.75))",bi_531923-1_164631-38
232,52401021730098,2,"POLYGON ((531848.83 164515.65, 531848.4 164512.5, 531845 164513, 531845.1 164513.7, 531840.6 164514.3, 531841.45 164520.4, 531849.33 164519.3, 531851.25 164519.1, 531850.8 164515.4, 531848.83 164515.65))",False,4.92,0.127241080485317,dom1,1945-1980,Dwell,Dwell,,,,,,,,,,,,,,,,,,,531845.671859491,164516.720079871,3.0,dom,missing,missing,,,,missing,missing,missing,missing,,missing,,missing,missing,missing,dom1,False,[],"LINESTRING (531848.83 164515.65, 531848.4 164512.5, 531845 164513, 531845.1 164513.7, 531840.6 164514.3, 531841.45 164520.4, 531849.33 164519.3, 531851.25 164519.1, 531850.8 164515.4, 531848.83 164515.65)","POLYGON ((531848.83 164515.65, 531848.4 164512.5, 531845 164513, 531845.1 164513.7, 531840.6 164514.3, 531841.45 164520.4, 531849.33 164519.3, 531851.25 164519.1, 531850.8 164515.4, 531848.83 164515.65))",bi_531846-03_164517-38
233,52401021730100,1,"POLYGON ((531898 164610.3, 531896.45 164599.65, 531893.31 164600.1, 531890.85 164600.45, 531892.36 164611.17, 531892.74 164613.96, 531893.09 164616.56, 531893.41 164618.86, 531893.78 164621.58, 531894.18 164624.52, 531894.75 164628.65, 531895.22 164631.83, 531895.65 164634.8, 531901.2 164634.1, 531899.76 164623.63, 531899.38 164620.75, 531899.03 164618.1, 531898.72 164615.74, 531898.39 164613.25, 531898 164610.3))",False,2.53,0.05,dom0,PRE-1914,Dwell,,,,,,,,,,,,,,,,,,,,531896.043267678,164617.210868599,1.0,dom,G,D,Electricity,StorageHeaters,Unknown,Electricity,Electricity,ImmersionHeater,Above (unheated),No,Flat,No,Cavity,Yes,Double,dom0,False,[],"LINESTRING (531898 164610.3, 531896.45 164599.65, 531893.31 164600.1, 531890.85 164600.45, 531892.36 164611.17, 531892.74 164613.96, 531893.09 164616.56, 531893.41 164618.86, 531893.78 164621.58, 531894.18 164624.52, 531894.75 164628.65, 531895.22 164631.83, 531895.65 164634.8, 531901.2 164634.1, 531899.76 164623.63, 531899.38 164620.75, 531899.03 164618.1, 531898.72 164615.74, 531898.39 164613.25, 531898 164610.3)","POLYGON ((531898 164610.3, 531896.45 164599.65, 531893.31 164600.1, 531890.85 164600.45, 531892.36 164611.17, 531892.74 164613.96, 531893.09 164616.56, 531893.41 164618.86, 531893.78 164621.58, 531894.18 164624.52, 531894.75 164628.65, 531895.22 164631.83, 531895.65 164634.8, 531901.2 164634.1, 531899.76 164623.63, 531899.38 164620.75, 531899.03 164618.1, 531898.72 164615.74, 531898.39 164613.25, 531898 164610.3))",bi_531896-06_164617-33
234,52401021730101,3,"POLYGON ((531921.43 164518.69, 531921.7 164524.3, 531923.32 164524.21, 531929.95 164523.85, 531929.74 164518.25, 531921.43 164518.69))",False,8.46,0.154202166064981,dom1,1945-1980,Dwell,Dwell,Dwell,,,,,,,,,,,,,,,,,,531925.703335677,164521.268820767,3.0,dom,missing,missing,,,,missing,missing,missing,missing,,missing,,missing,missing,missing,dom1,False,[52401021730092],"LINESTRING (531921.43 164518.69, 531921.7 164524.3, 531923.32 164524.21, 531929.95 164523.85, 531929.74 164518.25)","POLYGON ((531921.43 164518.69, 531921.7 164524.3, 531923.32 164524.21, 531929.95 164523.85, 531929.74 164518.25, 531921.43 164518.69))",bi_531925-35_164512-97
235,52401021730103,2,"POLYGON ((531839.98 164555.68, 531839.6 164552.05, 531840.55 164551.95, 531840.6 164552.8, 531843.15 164552.5, 531842.54 164546.73, 531834.68 164547.52, 531835.3 164553.4, 531834.8 164553.45, 531835.06 164556.15, 531839.98 164555.68))",False,5.89,0.148433402346445,dom3,1945-1980,Dwell,Dwell,,,,,,,,,,,,,,,,,,,531838.542668743,164551.042857388,3.0,dom,E,B,Mains Gas,Boiler,Radiators,None,Mains Gas,Boiler,Solid,No,Pitched,Yes,Solid Brick,No,Double (pre 2002),dom3,False,"[52401021730047, 52401021730062]","MULTILINESTRING ((531839.98 164555.68, 531839.6 164552.05, 531840.55 164551.95, 531840.6 164552.8, 531843.15 164552.5, 531842.54 164546.73), (531834.68 164547.52, 531835.3 164553.4, 531834.8 164553.45, 531835.06 164556.15))","POLYGON ((531839.98 164555.68, 531839.6 164552.05, 531840.55 164551.95, 531840.6 164552.8, 531843.15 164552.5, 531842.54 164546.73, 531834.68 164547.52, 531835.3 164553.4, 531834.8 164553.45, 531835.06 164556.15, 531839.98 164555.68))",bi_531838-89_164549-73
236,52401021730105,2,"POLYGON ((531857.72 164652.29, 531857.6 164651.38, 531849.46 164652.47, 531849.59 164653.36, 531850 164656.3, 531847.55 164656.6, 531847.5 164658.6, 531858.39 164657.14, 531857.72 164652.29))",False,5.64,0.142439503932244,dom1,1945-1980,Dwell,Dwell,,,,,,,,,,,,,,,,,,,531853.430965868,164655.062823027,3.0,dom,missing,missing,,,,missing,missing,missing,missing,,missing,,missing,missing,missing,dom1,False,"[52401021730094, 52401021730096]","MULTILINESTRING ((531857.72 164652.29, 531857.6 164651.38), (531849.46 164652.47, 531849.59 164653.36, 531850 164656.3, 531847.55 164656.6, 531847.5 164658.6), (531858.39 164657.14, 531857.72 164652.29))","POLYGON ((531857.72 164652.29, 531857.6 164651.38, 531849.46 164652.47, 531849.59 164653.36, 531850 164656.3, 531847.55 164656.6, 531847.5 164658.6, 531858.39 164657.14, 531857.72 164652.29))",bi_531853-67_164652-91
237,52401021730106,1,"POLYGON ((531899.05 164699.09, 531898.85 164696.75, 531893.6 164697.28, 531893.76 164699.63, 531893.97 164702.11, 531894.2 164704.72, 531896.49 164704.51, 531899.5 164704.25, 531899.26 164701.55, 531899.05 164699.09))",False,2.41,0.175352454488054,dom1,PRE-1914,Dwell,,,,,,,,,,,,,,,,,,,,531896.532011769,164700.752926336,1.0,dom,missing,missing,,,,missing,missing,missing,missing,,missing,,missing,missing,missing,dom1,False,[],"LINESTRING (531899.05 164699.09, 531898.85 164696.75, 531893.6 164697.28, 531893.76 164699.63, 531893.97 164702.11, 531894.2 164704.72, 531896.49 164704.51, 531899.5 164704.25, 531899.26 164701.55, 531899.05 164699.09)","POLYGON ((531899.05 164699.09, 531898.85 164696.75, 531893.6 164697.28, 531893.76 164699.63, 531893.97 164702.11, 531894.2 164704.72, 531896.49 164704.51, 531899.5 164704.25, 531899.26 164701.55, 531899.05 164699.09))",bi_531896-51_164700-59
238,52401021730108,2,"POLYGON ((531859.98 164624.35, 531861.1 164632.15, 531863.55 164631.8, 531863.9 164634.25, 531866.35 164634.65, 531864.84 164623.67, 531859.98 164624.35))",False,5.57,0.101442197297535,dom0,1945-1980,Dwell,Dwell,,,,,,,,,,,,,,,,,,,531863.259270394,164628.67111303,3.0,dom,D,B,Mains Gas,Boiler,Radiators,None,Mains Gas,Boiler,Suspended,No,Pitched,Yes,Cavity,Yes,Double (pre 2002),dom0,False,[52401021730139],"MULTILINESTRING ((531859.98 164624.35, 531861.1 164632.15, 531863.55 164631.8, 531863.9 164634.25, 531866.35 164634.65), (531864.84 164623.67, 531859.98 164624.35))","POLYGON ((531859.98 164624.35, 531861.1 164632.15, 531863.55 164631.8, 531863.9 164634.25, 531866.35 164634.65, 531864.84 164623.67, 531859.98 164624.35))",bi_531868-17_164627-4
239,52401021730112,2,"POLYGON ((531884.99 164561.84, 531884.85 164560.8, 531876.51 164561.95, 531876.65 164562.96, 531877 164565.5, 531875.1 164565.8, 531874.87 164567.94, 531885.63 164566.58, 531884.99 164561.84))",False,5.41,0.143027542694855,dom1,1945-1980,Dwell,Dwell,,,,,,,,,,,,,,,,,,,531880.64704365,164564.457614102,3.0,dom,missing,missing,Mains Gas,WarmAir,Unknown,missing,missing,missing,missing,No,missing,,missing,missing,missing,dom1,False,"[52401021730045, 52401021730085]","MULTILINESTRING ((531884.99 164561.84, 531884.85 164560.8), (531876.51 164561.95, 531876.65 164562.96, 531877 164565.5, 531875.1 164565.8, 531874.87 164567.94), (531885.63 164566.58, 531884.99 164561.84))","POLYGON ((531884.99 164561.84, 531884.85 164560.8, 531876.51 164561.95, 531876.65 164562.96, 531877 164565.5, 531875.1 164565.8, 531874.87 164567.94, 531885.63 164566.58, 531884.99 164561.84))",bi_531882-47_164574-62
240,52401021730114,3,"POLYGON ((531848.86 164610.59, 531848.14 164605.54, 531839.06 164606.76, 531839.76 164611.8, 531848.86 164610.59))",False,8.96,0.167972078544474,dom1,1945-1980,Dwell,Dwell,Dwell,,,,,,,,,,,,,,,,,,531843.956986525,164608.673094394,3.0,dom,missing,missing,,,,missing,missing,missing,missing,,missing,,missing,missing,missing,dom1,False,"[52401021730038, 52401021730076]","MULTILINESTRING ((531848.86 164610.59, 531848.14 164605.54), (531839.06 164606.76, 531839.76 164611.8))","POLYGON ((531848.86 164610.59, 531848.14 164605.54, 531839.06 164606.76, 531839.76 164611.8, 531848.86 164610.59))",bi_531845-36_164618-6
241,52401021730116,3,"POLYGON ((531949.09 164554.77, 531949.9 164555.35, 531954.5 164548.85, 531946.43 164543.15, 531941.91 164549.66, 531942.74 164550.25, 531945.54 164552.25, 531944.53 164553.7, 531943.72 164554.87, 531947.25 164557.26, 531947.69 164556.66, 531948.52 164555.53, 531949.09 164554.77))",False,9.24,0.122310247403787,dom2,1945-1980,Dwell,Dwell,Dwell,,,,,,,,,,,,,,,,,,531947.925388612,164550.065785958,3.0,dom,C,C,Electricity,StorageHeaters,Unknown,Electricity,Electricity,ImmersionHeater,Above (premises),Internal Floor,Below (premises),Internal Floor,Cavity,Yes,Double,dom2,False,"[52401021730032, 52401021730071]","MULTILINESTRING ((531949.09 164554.77, 531949.9 164555.35, 531954.5 164548.85, 531946.43 164543.15), (531941.91 164549.66, 531942.74 164550.25, 531945.54 164552.25, 531944.53 164553.7, 531943.72 164554.87), (531947.25 164557.26, 531947.69 164556.66, 531948.52 164555.53, 531949.09 164554.77))","POLYGON ((531949.09 164554.77, 531949.9 164555.35, 531954.5 164548.85, 531946.43 164543.15, 531941.91 164549.66, 531942.74 164550.25, 531945.54 164552.25, 531944.53 164553.7, 531943.72 164554.87, 531947.25 164557.26, 531947.69 164556.66, 531948.52 164555.53, 531949.09 164554.77))",bi_531943-92_164556-1
242,52401021730118,7,"POLYGON ((531875.42 164754.95, 531872.6 164754.85, 531872.8 164756.75, 531872.25 164770.8, 531879.74 164771.09, 531881.2 164771.15, 531881.65 164758.9, 531889.55 164759.2, 531889.9 164749.95, 531875.65 164749.4, 531875.42 164754.95))",False,18.07,0.139690191769168,dom4,1945-1980,Dwell,Dwell,Dwell,Dwell,Dwell,Dwell,Dwell,,,,,,,,,,,,,,531879.806860549,164758.993911513,3.0,dom,C,C,Mains Gas,Boiler,Radiators,None,Mains Gas,Boiler,Above (premises),Internal Floor,Below (premises),Internal Floor,Cavity,No,Double (pre 2002),dom4,False,[],"LINESTRING (531875.42 164754.95, 531872.6 164754.85, 531872.8 164756.75, 531872.25 164770.8, 531879.74 164771.09, 531881.2 164771.15, 531881.65 164758.9, 531889.55 164759.2, 531889.9 164749.95, 531875.65 164749.4, 531875.42 164754.95)","POLYGON ((531875.42 164754.95, 531872.6 164754.85, 531872.8 164756.75, 531872.25 164770.8, 531879.74 164771.09, 531881.2 164771.15, 531881.65 164758.9, 531889.55 164759.2, 531889.9 164749.95, 531875.65 164749.4, 531875.42 164754.95))",bi_531876-95_164765-0
243,52401021730119,2,"POLYGON ((531880.8 164593.15, 531889.08 164592, 531888.45 164587.31, 531877.66 164588.69, 531877.65 164588.85, 531878.35 164590.8, 531880.45 164590.5, 531880.8 164593.15))",False,5.29,0.207868892431773,dom0,1945-1980,Dwell,Dwell,,,,,,,,,,,,,,,,,,,531883.990366685,164590.135670649,3.0,dom,D,B,Mains Gas,Boiler,Radiators,None,Mains Gas,Boiler,Above (unheated),No,Flat,Limited,Cavity,No,Double (post 2002),dom0,False,[52401021730061],"MULTILINESTRING ((531880.8 164593.15, 531889.08 164592, 531888.45 164587.31), (531877.66 164588.69, 531877.65 164588.85, 531878.35 164590.8, 531880.45 164590.5, 531880.8 164593.15))","POLYGON ((531880.8 164593.15, 531889.08 164592, 531888.45 164587.31, 531877.66 164588.69, 531877.65 164588.85, 531878.35 164590.8, 531880.45 164590.5, 531880.8 164593.15))",bi_531882-47_164574-62
244,52401021730120,3,"POLYGON ((531933.05 164597.85, 531933.85 164596, 531932.55 164595.35, 531931.64 164595.03, 531925.35 164592.85, 531923.67 164597.68, 531930.9 164600.2, 531932.1 164600.65, 531933.05 164597.85))",False,8.38,0.106043438914027,dom2,1945-1980,Dwell,Dwell,Dwell,,,,,,,,,,,,,,,,,,531928.730607109,164596.735145916,3.0,dom,D,B,Mains Gas,Boiler,Radiators,None,Mains Gas,Boiler,Solid,No,Pitched,Yes,Cavity,Partial,Double (post 2002),dom2,False,[52401021730131],"MULTILINESTRING ((531933.05 164597.85, 531933.85 164596, 531932.55 164595.35, 531931.64 164595.03, 531925.35 164592.85, 531923.67 164597.68), (531932.1 164600.65, 531933.05 164597.85))","POLYGON ((531933.05 164597.85, 531933.85 164596, 531932.55 164595.35, 531931.64 164595.03, 531925.35 164592.85, 531923.67 164597.68, 531930.9 164600.2, 531932.1 164600.65, 531933.05 164597.85))",bi_531926-18_164604-22
245,52401021730121,3,"POLYGON ((531953.09 164503.73, 531958.03 164508.92, 531964.14 164502.96, 531961.35 164500, 531960.85 164499.45, 531959.85 164500, 531953.09 164503.73))",False,8.58,0.13594956130555,dom1,1945-1980,Dwell,Dwell,Dwell,,,,,,,,,,,,,,,,,,531958.797161537,164503.931829797,3.0,dom,missing,missing,,,,missing,missing,missing,missing,,missing,,missing,missing,missing,dom1,False,[52401021730083],"MULTILINESTRING ((531953.09 164503.73, 531958.03 164508.92), (531964.14 164502.96, 531961.35 164500, 531960.85 164499.45, 531959.85 164500, 531953.09 164503.73))","POLYGON ((531953.09 164503.73, 531958.03 164508.92, 531964.14 164502.96, 531961.35 164500, 531960.85 164499.45, 531959.85 164500, 531953.09 164503.73))",bi_531962-88_164507-84
246,52401021730123,3,"POLYGON ((531965.6 164518.4, 531962.54 164522.78, 531969.5 164527.73, 531972.6 164523.3, 531965.6 164518.4))",False,8.48,0.100102494223591,dom1,1945-1980,Dwell,Dwell,Dwell,,,,,,,,,,,,,,,,,,531967.567040873,164523.057202908,3.0,dom,missing,missing,,,,missing,missing,missing,missing,No,missing,Limited,missing,missing,missing,dom1,False,[52401021730137],"MULTILINESTRING ((531965.6 164518.4, 531962.54 164522.78), (531969.5 164527.73, 531972.6 164523.3, 531965.6 164518.4))","POLYGON ((531965.6 164518.4, 531962.54 164522.78, 531969.5 164527.73, 531972.6 164523.3, 531965.6 164518.4))",bi_531962-93_164529-66
247,52401021730125,2,"POLYGON ((531869.7 164725.95, 531869.74 164724.45, 531869.8 164721.78, 531861.53 164721.58, 531861.4 164725.65, 531861.2 164731.69, 531869.5 164731.92, 531869.7 164725.95))",False,5.47,0.128048063921909,dom1,1918-1939,Dwell,Dwell,,,,,,,,,,,,,,,,,,,531865.516384495,164726.745230382,2.0,dom,missing,missing,,,,missing,missing,missing,missing,,missing,,missing,missing,missing,dom1,False,[52401021730039],"MULTILINESTRING ((531869.7 164725.95, 531869.74 164724.45, 531869.8 164721.78, 531861.53 164721.58, 531861.4 164725.65, 531861.2 164731.69), (531869.5 164731.92, 531869.7 164725.95))","POLYGON ((531869.7 164725.95, 531869.74 164724.45, 531869.8 164721.78, 531861.53 164721.58, 531861.4 164725.65, 531861.2 164731.69, 531869.5 164731.92, 531869.7 164725.95))",bi_531865-45_164728-82
248,52401021730126,3,"POLYGON ((531931.95 164652, 531931.25 164649.8, 531929.85 164650.35, 531922.75 164652.72, 531924.49 164657.81, 531932.98 164655.02, 531931.95 164652))",False,9.55,0.144735634294106,dom2,1945-1980,Dwell,Dwell,Dwell,,,,,,,,,,,,,,,,,,531927.875327677,164653.849684083,3.0,dom,C,B,Mains Gas,Boiler,Radiators,None,Mains Gas,Boiler,Suspended,No,Pitched,Yes,Cavity,Yes,Double,dom2,False,"[52401021730043, 52401021730058]","MULTILINESTRING ((531931.95 164652, 531931.25 164649.8), (531922.75 164652.72, 531924.49 164657.81), (531932.98 164655.02, 531931.95 164652))","POLYGON ((531931.95 164652, 531931.25 164649.8, 531929.85 164650.35, 531922.75 164652.72, 531924.49 164657.81, 531932.98 164655.02, 531931.95 164652))",bi_531928-72_164656-36
249,52401021730127,3,"POLYGON ((531928.92 164580.05, 531936.4 164585, 531940.8 164578.65, 531935.28 164574.81, 531933.45 164573.53, 531928.92 164580.05))",False,9.19,0.147669862634829,dom2,1945-1980,Dwell,Dwell,Dwell,,,,,,,,,,,,,,,,,,531934.874784024,164579.297639066,3.0,dom,C,C,Electricity,StorageHeaters,Unknown,Electricity,Electricity,ImmersionHeater,Above (premises),Internal Floor,Below (premises),Internal Floor,Cavity,Yes,Double,dom2,False,"[52401021730030, 52401021730088]","LINESTRING (531928.92 164580.05, 531936.4 164585, 531940.8 164578.65, 531935.28 164574.81)","POLYGON ((531928.92 164580.05, 531936.4 164585, 531940.8 164578.65, 531935.28 164574.81, 531933.45 164573.53, 531928.92 164580.05))",bi_531943-92_164556-1
250,52401021730128,2,"POLYGON ((531849.05 164584.18, 531848.93 164583.24, 531841.09 164584.09, 531841.2 164584.99, 531841.55 164587.85, 531839.4 164588.1, 531839.3 164590.4, 531849.69 164589.1, 531849.05 164584.18))",False,5.46,0.0989473458344994,dom1,1945-1980,Dwell,Dwell,,,,,,,,,,,,,,,,,,,531844.877610648,164586.886865309,3.0,dom,missing,missing,,,,missing,missing,missing,missing,,missing,,missing,missing,missing,dom1,False,"[52401021730077, 52401021730130]","MULTILINESTRING ((531849.05 164584.18, 531848.93 164583.24), (531841.09 164584.09, 531841.2 164584.99, 531841.55 164587.85, 531839.4 164588.1, 531839.3 164590.4), (531849.69 164589.1, 531849.05 164584.18))","POLYGON ((531849.05 164584.18, 531848.93 164583.24, 531841.09 164584.09, 531841.2 164584.99, 531841.55 164587.85, 531839.4 164588.1, 531839.3 164590.4, 531849.69 164589.1, 531849.05 164584.18))",bi_531845-13_164584-58
251,52401021730130,2,"POLYGON ((531841.09 164584.09, 531848.93 164583.24, 531848.34 164578.7, 531837.9 164579.78, 531838.45 164581.95, 531840.8 164581.7, 531841.09 164584.09))",False,5.92,0.15895705479553,dom1,1945-1980,Dwell,Dwell,,,,,,,,,,,,,,,,,,,531844.013597588,164581.29739779,3.0,dom,missing,missing,,,,missing,missing,missing,missing,,missing,,missing,missing,missing,dom1,False,"[52401021730044, 52401021730128]","MULTILINESTRING ((531848.93 164583.24, 531848.34 164578.7), (531837.9 164579.78, 531838.45 164581.95, 531840.8 164581.7, 531841.09 164584.09))","POLYGON ((531841.09 164584.09, 531848.93 164583.24, 531848.34 164578.7, 531837.9 164579.78, 531838.45 164581.95, 531840.8 164581.7, 531841.09 164584.09))",bi_531845-13_164584-58
252,52401021730131,3,"POLYGON ((531931.45 164602.75, 531932.1 164600.65, 531930.9 164600.2, 531923.67 164597.68, 531921.96 164602.63, 531922.15 164602.7, 531930.44 164605.68, 531931.45 164602.75))",False,9.21,0.183290203482273,dom2,1945-1980,Dwell,Dwell,Dwell,,,,,,,,,,,,,,,,,,531927.063076864,164601.664361074,3.0,dom,D,C,Mains Gas,Boiler,Radiators,None,Mains Gas,Boiler,Solid,No,Pitched,Limited,Cavity,No,Double (pre 2002),dom2,False,"[52401021730037, 52401021730120]","MULTILINESTRING ((531931.45 164602.75, 531932.1 164600.65), (531923.67 164597.68, 531921.96 164602.63), (531930.44 164605.68, 531931.45 164602.75))","POLYGON ((531931.45 164602.75, 531932.1 164600.65, 531930.9 164600.2, 531923.67 164597.68, 531921.96 164602.63, 531922.15 164602.7, 531930.44 164605.68, 531931.45 164602.75))",bi_531926-18_164604-22
